Date,AdjustedVolume
2015-03-30,47099670.0
2015-03-27,39546151.0
2015-03-26,47572869.0
2015-03-25,51655177.0
2015-03-24,32842304.0
2015-03-23,37709674.0
2015-03-20,68695136.0
2015-03-19,45809490.0
2015-03-18,65270945.0
2015-03-17,51023104.0
2015-03-16,35874300.0
2015-03-13,51827283.0
2015-03-12,48362719.0
2015-03-11,68938974.0
2015-03-10,68856582.0
2015-03-09,88528487.0
2015-03-06,72842060.0
2015-03-05,56517146.0
2015-03-04,31666340.0
2015-03-03,37816283.0
2015-03-02,48096663.0
2015-02-27,62014847.0
2015-02-26,91287529.0
2015-02-25,74711746.0
2015-02-24,69228130.0
2015-02-23,70974110.0
2015-02-20,48948419.0
2015-02-19,37362381.0
2015-02-18,44891737.0
2015-02-17,63152405.0
2015-02-13,54272219.0
2015-02-12,74474466.0
2015-02-11,73561797.0
2015-02-10,62008506.0
2015-02-09,38889797.0
2015-02-06,43706567.0
2015-02-05,42246245.0
2015-02-04,70149743.0
2015-02-03,51915749.0
2015-02-02,62739100.0
2015-01-30,83745461.0
2015-01-29,84436432.0
2015-01-28,146477063.0
2015-01-27,95568749.0
2015-01-26,55614979.0
2015-01-23,46464828.0
2015-01-22,53796409.0
2015-01-21,48575897.0
2015-01-20,49899907.0
2015-01-16,78513345.0
2015-01-15,60013996.0
2015-01-14,48956588.0
2015-01-13,67091928.0
2015-01-12,49650790.0
2015-01-09,53699527.0
2015-01-08,59364547.0
2015-01-07,40105934.0
2015-01-06,65797116.0
2015-01-05,64285491.0
2015-01-02,53204626.0
2014-12-31,41403351.0
2014-12-30,29881477.0
2014-12-29,27598920.0
2014-12-26,33720951.0
2014-12-24,14479611.0
2014-12-23,26028419.0
2014-12-22,45167549.0
2014-12-19,88429770.0
2014-12-18,59006218.0
2014-12-17,53411773.0
2014-12-16,60790733.0
2014-12-15,67218082.0
2014-12-12,56028138.0
2014-12-11,41471578.0
2014-12-10,44565318.0
2014-12-09,60208036.0
2014-12-08,57664850.0
2014-12-05,38318895.0
2014-12-04,42155776.0
2014-12-03,43063440.0
2014-12-02,59348940.0
2014-12-01,83814037.0
2014-11-28,24814402.0
2014-11-26,40831886.0
2014-11-25,68840440.0
2014-11-24,47450824.0
2014-11-21,57179298.0
2014-11-20,43395537.0
2014-11-19,41869160.0
2014-11-18,44223978.0
2014-11-17,46746712.0
2014-11-14,44063595.0
2014-11-13,59522855.0
2014-11-12,46942431.0
2014-11-11,27442252.0
2014-11-10,27195547.0
2014-11-07,33691535.0
2014-11-06,34968457.0
2014-11-05,37435905.0
2014-11-04,41574365.0
2014-11-03,52282550.0
2014-10-31,44639285.0
2014-10-30,40654793.0
2014-10-29,52687879.0
2014-10-28,48060949.0
2014-10-27,34187701.0
2014-10-24,47053916.0
2014-10-23,71074674.0
2014-10-22,68263146.0
2014-10-21,94623904.0
2014-10-20,77517279.0
2014-10-17,68179688.0
2014-10-16,72154523.0
2014-10-15,100933600.0
2014-10-14,63688562.0
2014-10-13,53583368.0
2014-10-10,66331592.0
2014-10-09,77376525.0
2014-10-08,57404674.0
2014-10-07,42094183.0
2014-10-06,37051182.0
2014-10-03,43469585.0
2014-10-02,47757828.0
2014-10-01,51491286.0
2014-09-30,55264139.0
2014-09-29,49766312.0
2014-09-26,62370501.0
2014-09-25,100091990.0
2014-09-24,60171828.0
2014-09-23,63402196.0
2014-09-22,52788426.0
2014-09-19,70902406.0
2014-09-18,37299435.0
2014-09-17,60892400.0
2014-09-16,66908133.0
2014-09-15,61316516.0
2014-09-12,64096903.0
2014-09-11,62399743.0
2014-09-10,100869587.0
2014-09-09,189846255.0
2014-09-08,46356742.0
2014-09-05,58457035.0
2014-09-04,85718221.0
2014-09-03,125420521.0
2014-09-02,53564262.0
2014-09-01,53564262.0
2014-08-29,44595247.0
2014-08-28,68459801.0
2014-08-27,52369011.0
2014-08-26,33151984.0
2014-08-25,40270173.0
2014-08-22,44183834.0
2014-08-21,33478198.0
2014-08-20,33478198.0
2014-08-19,69399270.0
2014-08-18,47572000.0
2014-08-15,48951331.0
2014-08-14,28115566.0
2014-08-13,31916439.0
2014-08-12,33795352.0
2014-08-11,36584844.0
2014-08-08,41865193.0
2014-08-07,46711179.0
2014-08-06,38558342.0
2014-08-05,55932663.0
2014-08-04,39958144.0
2014-08-01,48511286.0
2014-07-31,56842647.0
2014-07-30,33010001.0
2014-07-29,43143095.0
2014-07-28,55317689.0
2014-07-25,43469117.0
2014-07-24,45728843.0
2014-07-23,92917719.0
2014-07-22,55196597.0
2014-07-21,39079002.0
2014-07-18,49987593.0
2014-07-17,57298243.0
2014-07-16,53502415.0
2014-07-15,45696176.0
2014-07-14,42810155.0
2014-07-11,34018228.0
2014-07-10,39685552.0
2014-07-09,36436440.0
2014-07-08,65221678.0
2014-07-07,56467939.0
2014-07-03,22891753.0
2014-07-02,28465073.0
2014-07-01,38223477.0
2014-06-30,49589028.0
2014-06-27,64028803.0
2014-06-26,32629359.0
2014-06-25,36868541.0
2014-06-24,39036087.0
2014-06-23,43694391.0
2014-06-20,100898066.0
2014-06-19,35527686.0
2014-06-18,33514108.0
2014-06-17,29726347.0
2014-06-16,35561270.0
2014-06-13,54525280.0
2014-06-12,54748791.0
2014-06-11,45681114.0
2014-06-10,62777042.0
2014-06-09,75414804.0
2014-06-06,87620910.9999999
2014-06-05,75951140.9999999
2014-06-04,83870520.9999999
2014-06-03,73231619.9999999
2014-06-02,92337902.9999999
2014-05-30,141005137.0
2014-05-29,94118632.9999999
2014-05-28,78921884.9999999
2014-05-27,87216604.9999999
2014-05-23,58052490.9999999
2014-05-22,50218945.0
2014-05-21,49249914.0
2014-05-20,58708985.9999999
2014-05-19,79439023.9999999
2014-05-16,69091833.9999999
2014-05-15,57711730.9999999
2014-05-14,41600846.0
2014-05-13,39934594.0
2014-05-12,53324676.9999999
2014-05-09,72899497.9999999
2014-05-08,57574362.9999999
2014-05-07,70715987.9999999
2014-05-06,93641372.9999999
2014-05-05,71766757.9999999
2014-05-02,47878572.0
2014-05-01,61052417.9999999
2014-04-30,114220883.0
2014-04-29,84344672.9999999
2014-04-28,167371680.0
2014-04-25,97568813.9999999
2014-04-24,189978082.0
2014-04-23,98735258.9999999
2014-04-22,50664453.0
2014-04-21,45668931.0
2014-04-17,71106720.9999999
2014-04-16,53732993.9999999
2014-04-15,66622576.9999999
2014-04-14,51445177.0
2014-04-11,67975011.9999999
2014-04-10,59912817.9999999
2014-04-09,51542722.0
2014-04-08,60971882.9999999
2014-04-07,72462529.9999999
2014-04-04,68450521.9999999
2014-04-03,40648111.0
2014-04-02,45104871.0
2014-04-01,50189685.0
2014-03-31,42167188.0
2014-03-28,50141063.0
2014-03-27,55507675.9999999
2014-03-26,74942223.9999999
2014-03-25,70573355.9999999
2014-03-24,88924870.9999999
2014-03-21,93612168.9999999
2014-03-20,52099537.0
2014-03-19,56188957.9999999
2014-03-18,52411863.0
2014-03-17,49886074.0
2014-03-14,59299491.9999999
2014-03-13,64435608.9999999
2014-03-12,50195460.0
2014-03-11,70198848.9999999
2014-03-10,44691430.0
2014-03-07,55415240.9999999
2014-03-06,46423111.0
2014-03-05,50065519.0
2014-03-04,64884833.9999999
2014-03-03,59784493.9999999
2014-02-28,93074652.9999999
2014-02-27,75557320.9999999
2014-02-26,69131285.9999999
2014-02-25,58247349.9999999
2014-02-24,72364949.9999999
2014-02-21,69757246.9999999
2014-02-20,76529102.9999999
2014-02-19,78554419.9999999
2014-02-18,65306247.9999999
2014-02-14,68468035.9999999
2014-02-13,76960155.9999999
2014-02-12,77127063.9999999
2014-02-11,70672251.9999999
2014-02-10,86451021.9999999
2014-02-07,93638600.9999999
2014-02-06,64497222.9999999
2014-02-05,82322155.9999999
2014-02-04,94273542.9999999
2014-02-03,100620772.0
2014-01-31,116336444.0
2014-01-30,169762789.0
2014-01-29,125942796.0
2014-01-28,266833581.0
2014-01-27,144219152.0
2014-01-24,108384437.0
2014-01-23,100978346.0
2014-01-22,95219333.9999999
2014-01-21,82255543.9999999
2014-01-17,108426689.0
2014-01-16,57471329.9999999
2014-01-15,98472618.9999999
2014-01-14,83734370.9999999
2014-01-13,94860842.9999999
2014-01-10,76320663.9999999
2014-01-09,69905198.9999999
2014-01-08,64686684.9999999
2014-01-07,79432765.9999999
2014-01-06,103359151.0
2014-01-03,98303869.9999999
2014-01-02,58791956.9999999
2013-12-31,55819371.9999999
2013-12-30,63407721.9999999
2013-12-27,56471316.9999999
2013-12-26,51002035.0
2013-12-24,41888735.0
2013-12-23,125326831.0
2013-12-20,109103435.0
2013-12-19,80239368.9999999
2013-12-18,141465807.0
2013-12-17,57475648.9999999
2013-12-16,70648451.9999999
2013-12-13,83205282.9999999
2013-12-12,65572317.9999999
2013-12-11,89929692.9999999
2013-12-10,69567609.9999999
2013-12-09,80123532.9999999
2013-12-06,86088351.9999999
2013-12-05,111895315.0
2013-12-04,94452665.9999999
2013-12-03,112741734.0
2013-12-02,118135885.0
2013-11-29,79532214.9999999
2013-11-27,90861840.9999999
2013-11-26,100345728.0
2013-11-25,57348402.9999999
2013-11-22,55931231.9999999
2013-11-21,65506860.9999999
2013-11-20,48545798.0
2013-11-19,52234707.0
2013-11-18,61236223.9999999
2013-11-15,79479763.9999999
2013-11-14,70605086.9999999
2013-11-13,49304927.0
2013-11-12,51114651.0
2013-11-11,56863302.9999999
2013-11-08,69829542.9999999
2013-11-07,65655099.9999999
2013-11-06,55844151.9999999
2013-11-05,66368070.9999999
2013-11-04,61157032.9999999
2013-11-01,68722303.9999999
2013-10-31,68923784.9999999
2013-10-30,88540696.9999999
2013-10-29,158952115.0
2013-10-28,137610123.0
2013-10-25,84448132.9999999
2013-10-24,96191094.9999999
2013-10-23,78431121.9999999
2013-10-22,133515753.0
2013-10-21,99526944.9999999
2013-10-18,72635569.9999999
2013-10-17,63398334.9999999
2013-10-16,62775012.9999999
2013-10-15,80018602.9999999
2013-10-14,65474541.9999999
2013-10-11,66934937.9999999
2013-10-10,69650489.9999999
2013-10-09,75431215.9999999
2013-10-08,72729005.9999999
2013-10-07,78073106.9999999
2013-10-04,64717379.9999999
2013-10-03,80688502.9999999
2013-10-02,72295901.9999999
2013-10-01,88470654.9999999
2013-09-30,65039407.9999999
2013-09-27,57009728.9999999
2013-09-26,59305182.9999999
2013-09-25,79239166.9999999
2013-09-24,91085742.9999999
2013-09-23,190526525.0
2013-09-20,174825322.0
2013-09-19,101134712.0
2013-09-18,114215304.0
2013-09-17,99844772.9999999
2013-09-16,137137665.0
2013-09-13,74708437.9999999
2013-09-12,101012471.0
2013-09-11,224673456.0
2013-09-10,185798872.0
2013-09-09,85171582.9999999
2013-09-06,89881252.9999999
2013-09-05,59091878.9999999
2013-09-04,86257877.9999999
2013-09-03,83025165.9999999
2013-08-30,68100787.9999999
2013-08-29,59913713.9999999
2013-08-28,76901677.9999999
2013-08-27,106047109.0
2013-08-26,82741049.9999999
2013-08-23,55682220.9999999
2013-08-22,61051675.9999999
2013-08-21,83969304.9999999
2013-08-20,89671742.9999999
2013-08-19,127629481.0
2013-08-16,90575855.9999999
2013-08-15,122573507.0
2013-08-14,189092911.0
2013-08-13,220484936.0
2013-08-12,91108289.9999999
2013-08-09,66905208.9999999
2013-08-08,63999837.9999999
2013-08-07,74713967.9999999
2013-08-06,83728539.9999999
2013-08-05,79713591.9999999
2013-08-02,68695325.9999999
2013-08-01,51562322.0
2013-07-31,80739350.9999999
2013-07-30,77355564.9999999
2013-07-29,62110299.9999999
2013-07-26,50068753.0
2013-07-25,57420635.9999999
2013-07-24,148013824.0
2013-07-23,92348402.9999999
2013-07-22,51997596.0
2013-07-19,67194714.9999999
2013-07-18,54760817.9999999
2013-07-17,49764064.0
2013-07-16,54134366.9999999
2013-07-15,60543104.9999999
2013-07-12,69910462.9999999
2013-07-11,81618963.9999999
2013-07-10,70350818.9999999
2013-07-09,88172237.9999999
2013-07-08,74578419.9999999
2013-07-05,68520759.9999999
2013-07-04,60232157.9999999
2013-07-03,60232157.9999999
2013-07-02,117521579.0
2013-07-01,97793044.9999999
2013-06-28,144659417.0
2013-06-27,84350048.9999999
2013-06-26,91986572.9999999
2013-06-25,78584785.9999999
2013-06-24,120186430.0
2013-06-21,120312346.0
2013-06-20,89374557.9999999
2013-06-19,77757784.9999999
2013-06-18,48790448.0
2013-06-17,64860452.9999999
2013-06-14,68020910.9999999
2013-06-13,71528085.9999999
2013-06-12,66356667.9999999
2013-06-11,71596020.9999999
2013-06-10,112589043.0
2013-06-07,101185686.0
2013-06-06,104268458.0
2013-06-05,72647336.9999999
2013-06-04,73181520.9999999
2013-06-03,93087840.9999999
2013-05-31,96075041.9999999
2013-05-30,88428647.9999999
2013-05-29,82695668.9999999
2013-05-28,96536187.9999999
2013-05-24,69106638.9999999
2013-05-23,88345235.9999999
2013-05-22,110814858.0
2013-05-21,114074240.0
2013-05-20,112893984.0
2013-05-17,107019829.0
2013-05-16,150866478.0
2013-05-15,185403085.0
2013-05-14,111778940.0
2013-05-13,79277309.9999999
2013-05-10,83712481.9999999
2013-05-09,99687475.9999999
2013-05-08,118149038.0
2013-05-07,120938076.0
2013-05-06,124160162.0
2013-05-03,90381787.9999999
2013-05-02,105506184.0
2013-05-01,126788697.0
2013-04-30,172884362.0
2013-04-29,160081110.0
2013-04-26,191068990.0
2013-04-25,96209154.9999999
2013-04-24,242458391.0
2013-04-23,166058949.0
2013-04-22,107479442.0
2013-04-19,152318201.0
2013-04-18,166574163.0
2013-04-17,236263461.0
2013-04-16,76442757.9999999
2013-04-15,79379705.9999999
2013-04-12,59681278.9999999
2013-04-11,82154092.9999999
2013-04-10,93981747.9999999
2013-04-09,76688114.9999999
2013-04-08,75264741.9999999
2013-04-05,95923477.9999999
2013-04-04,89664637.9999999
2013-04-03,90803726.9999999
2013-04-02,132443234.0
2013-04-01,97432488.9999999
2013-03-29,110745586.0
2013-03-28,110745586.0
2013-03-27,82852293.9999999
2013-03-26,73573422.9999999
2013-03-25,125283438.0
2013-03-22,98776110.9999999
2013-03-21,95813409.9999999
2013-03-20,77165157.9999999
2013-03-19,131693310.0
2013-03-18,151549090.0
2013-03-15,160989787.0
2013-03-14,75968745.9999999
2013-03-13,101454192.0
2013-03-12,116477473.0
2013-03-11,118558356.0
2013-03-08,97898982.9999999
2013-03-07,117117826.0
2013-03-06,115062269.0
2013-03-05,159607042.0
2013-03-04,145684399.0
2013-03-01,138111792.0
2013-02-28,80628736.9999999
2013-02-27,146836928.0
2013-02-26,125374074.0
2013-02-25,93144463.9999999
2013-02-22,82663643.9999999
2013-02-21,111795180.0
2013-02-20,119074886.0
2013-02-19,108944213.0
2013-02-18,97981176.9999999
2013-02-15,97981176.9999999
2013-02-14,88876500.9999999
2013-02-13,118801221.0
2013-02-12,152262712.0
2013-02-11,129358516.0
2013-02-08,158288984.0
2013-02-07,176145074.0
2013-02-06,148426012.0
2013-02-05,143336536.0
2013-02-04,119278754.0
2013-02-01,134867089.0
2013-01-31,79833214.9999999
2013-01-30,104288317.0
2013-01-29,142768017.0
2013-01-28,196378931.0
2013-01-25,301993503.0
2013-01-24,365212953.0
2013-01-23,215375853.0
2013-01-22,115386173.0
2013-01-21,118287267.0
2013-01-18,118287267.0
2013-01-17,113412579.0
2013-01-16,172700045.0
2013-01-15,219192932.0
2013-01-14,183544396.0
2013-01-11,87688740.9999999
2013-01-10,150285296.0
2013-01-09,101899959.0
2013-01-08,114676751.0
2013-01-07,121038176.0
2013-01-04,148581860.0
2013-01-03,88240949.9999999
2013-01-02,140124866.0
2012-12-31,164872785.0
2012-12-28,88569242.9999999
2012-12-27,113779680.0
2012-12-26,75609029.9999999
2012-12-24,43936977.0
2012-12-21,149129554.0
2012-12-20,120421798.0
2012-12-19,112340424.0
2012-12-18,156417023.0
2012-12-17,189736022.0
2012-12-14,252394499.0
2012-12-13,156314627.0
2012-12-12,121783130.0
2012-12-11,148085903.0
2012-12-10,157620575.0
2012-12-07,196941794.0
2012-12-06,294301791.0
2012-12-05,261159353.0
2012-12-04,139482392.0
2012-12-03,91069096.9999999
2012-11-30,97824985.9999999
2012-11-29,128674525.0
2012-11-28,130264981.0
2012-11-27,133328454.0
2012-11-26,157644431.0
2012-11-23,68206578.9999999
2012-11-21,93306758.9999999
2012-11-20,160687856.0
2012-11-19,205792965.0
2012-11-16,316722763.0
2012-11-15,197477385.0
2012-11-14,119291977.0
2012-11-13,133302610.0
2012-11-12,128950479.0
2012-11-09,232476496.0
2012-11-08,264036339.0
2012-11-07,198412186.0
2012-11-06,93729040.9999999
2012-11-05,132321224.0
2012-11-02,149843064.0
2012-11-01,90361921.9999999
2012-10-31,127500471.0
2012-10-30,254605834.0
2012-10-26,254605834.0
2012-10-25,164081393.0
2012-10-24,139631772.0
2012-10-23,176786197.0
2012-10-22,136682392.0
2012-10-19,186021017.0
2012-10-18,119155512.0
2012-10-17,97327642.9999999
2012-10-16,137442816.0
2012-10-15,108124961.0
2012-10-12,115003665.0
2012-10-11,136520097.0
2012-10-10,127588930.0
2012-10-09,209648887.0
2012-10-08,159494867.0
2012-10-05,148501108.0
2012-10-04,92688812.9999999
2012-10-03,106069719.0
2012-10-02,156997638.0
2012-10-01,135895921.0
2012-09-28,133777077.0
2012-09-27,148522031.0
2012-09-26,144175906.0
2012-09-25,129690449.0
2012-09-24,159936196.0
2012-09-21,142897076.0
2012-09-20,84141931.9999999
2012-09-19,81715003.9999999
2012-09-18,93375666.9999999
2012-09-17,99507498.9999999
2012-09-14,150118311.0
2012-09-13,149589629.0
2012-09-12,178054492.0
2012-09-11,125984852.0
2012-09-10,121998898.0
2012-09-07,82416144.9999999
2012-09-06,97845663.9999999
2012-09-05,84090474.9999999
2012-09-04,91972628.9999999
2012-08-31,84579606.9999999
2012-08-30,75672792.9999999
2012-08-29,50701084.0
2012-08-28,66844322.9999999
2012-08-27,106728601.0
2012-08-24,109334113.0
2012-08-23,105029568.0
2012-08-22,141330637.0
2012-08-21,203176260.0
2012-08-20,153345689.0
2012-08-17,110689894.0
2012-08-16,63694203.9999999
2012-08-15,64377277.9999999
2012-08-14,85041823.9999999
2012-08-13,69707462.9999999
2012-08-10,48765045.0
2012-08-09,55452585.9999999
2012-08-08,61176079.9999999
2012-08-07,72627491.9999999
2012-08-06,75580007.9999999
2012-08-03,86228603.9999999
2012-08-02,83062202.9999999
2012-08-01,96124741.9999999
2012-07-31,115581676.0
2012-07-30,94784969.9999999
2012-07-27,101013241.0
2012-07-26,101702580.0
2012-07-25,219314368.0
2012-07-24,141283044.0
2012-07-23,121993795.0
2012-07-20,99367449.9999999
2012-07-19,109214567.0
2012-07-18,63174887.9999999
2012-07-17,73453036.9999999
2012-07-16,75326341.9999999
2012-07-13,77904448.9999999
2012-07-12,106997163.0
2012-07-11,117329366.0
2012-07-10,127989407.0
2012-07-09,94850223.9999999
2012-07-06,104757156.0
2012-07-05,121095121.0
2012-07-03,60428164.9999999
2012-07-02,100022776.0
2012-06-29,105360031.0
2012-06-28,70760542.9999999
2012-06-27,50764770.0
2012-06-26,69187502.9999999
2012-06-25,76088655.9999999
2012-06-22,71186310.9999999
2012-06-21,81626257.9999999
2012-06-20,89789643.9999999
2012-06-19,90350931.9999999
2012-06-18,110102790.0
2012-06-15,83813379.9999999
2012-06-14,86460282.9999999
2012-06-13,73443229.9999999
2012-06-12,108894961.0
2012-06-11,147815696.0
2012-06-08,86872869.9999999
2012-06-07,94993163.9999999
2012-06-06,100362262.0
2012-06-05,97053375.9999999
2012-06-04,139247129.0
2012-06-01,130245094.0
2012-05-31,122977603.0
2012-05-30,132355209.0
2012-05-29,95126345.9999999
2012-05-25,82116551.9999999
2012-05-24,124049506.0
2012-05-23,146224365.0
2012-05-22,173696754.0
2012-05-21,157772790.0
2012-05-18,183072463.0
2012-05-17,179304713.0
2012-05-16,140223874.0
2012-05-15,119076678.0
2012-05-14,88156102.9999999
2012-05-11,99886331.9999999
2012-05-10,83317751.9999999
2012-05-09,120175923.0
2012-05-08,124312720.0
2012-05-07,115073217.0
2012-05-04,132497421.0
2012-05-03,97637056.9999999
2012-05-02,106906016.0
2012-05-01,152749513.0
2012-04-30,126535038.0
2012-04-27,101692500.0
2012-04-26,134016274.0
2012-04-25,226427670.0
2012-04-24,269099838.0
2012-04-23,241629479.0
2012-04-20,257743808.0
2012-04-19,208678365.0
2012-04-18,238632471.0
2012-04-17,256371472.0
2012-04-16,262696056.0
2012-04-13,214911067.0
2012-04-12,153582163.0
2012-04-11,174152769.0
2012-04-10,222422452.0
2012-04-09,149384046.0
2012-04-05,159994758.0
2012-04-04,143245095.0
2012-04-03,208638360.0
2012-04-02,149586458.0
2012-03-30,182759395.0
2012-03-29,152059432.0
2012-03-28,163864869.0
2012-03-27,151782141.0
2012-03-26,148934219.0
2012-03-23,107621815.0
2012-03-22,156032898.0
2012-03-21,161010374.0
2012-03-20,204167033.0
2012-03-19,225308790.0
2012-03-16,206371879.0
2012-03-15,289917768.0
2012-03-14,354709747.0
2012-03-13,172712659.0
2012-03-12,101820019.0
2012-03-09,104724732.0
2012-03-08,129110723.0
2012-03-07,199629549.0
2012-03-06,202559651.0
2012-03-05,202280183.0
2012-03-02,107927589.0
2012-03-01,170813188.0
2012-02-29,238000378.0
2012-02-28,150096478.0
2012-02-27,136895304.0
2012-02-24,103819905.0
2012-02-23,142006312.0
2012-02-22,120823808.0
2012-02-21,151396399.0
2012-02-17,133947191.0
2012-02-16,236137405.0
2012-02-15,376528040.0
2012-02-14,115483011.0
2012-02-13,129301606.0
2012-02-10,157824975.0
2012-02-09,221053602.0
2012-02-08,101969280.0
2012-02-07,79055262.9999999
2012-02-06,62420595.9999999
2012-02-03,71717008.9999999
2012-02-02,46698547.0
2012-02-01,67510561.9999999
2012-01-31,97977984.9999999
2012-01-30,94832072.9999999
2012-01-27,74971630.9999999
2012-01-26,81057710.9999999
2012-01-25,239565837.0
2012-01-24,136909311.0
2012-01-23,76515445.9999999
2012-01-20,103492249.0
2012-01-19,65434452.9999999
2012-01-18,69197757.9999999
2012-01-17,60724054.9999999
2012-01-13,56539748.9999999
2012-01-12,53180910.9999999
2012-01-11,53798058.9999999
2012-01-10,64581761.9999999
2012-01-09,98505791.9999999
2012-01-06,79596411.9999999
2012-01-05,67816804.9999999
2012-01-04,65061107.9999999
2012-01-03,75564698.9999999
2011-12-30,44943710.0
2011-12-29,54039040.9999999
2011-12-28,57214226.9999999
2011-12-27,66308612.9999999
2011-12-23,67401963.9999999
2011-12-22,50589112.0
2011-12-21,65736677.9999999
2011-12-20,84350727.9999999
2011-12-19,58881913.9999999
2011-12-16,105394401.0
2011-12-15,64112124.9999999
2011-12-14,101788680.0
2011-12-13,84784202.9999999
2011-12-12,75266365.9999999
2011-12-09,74285784.9999999
2011-12-08,94089050.9999999
2011-12-07,76249928.9999999
2011-12-06,70951012.9999999
2011-12-05,89342126.9999999
2011-12-02,94818289.9999999
2011-12-01,96794837.9999999
2011-11-30,101516702.0
2011-11-29,94007857.9999999
2011-11-28,86660853.9999999
2011-11-25,63689800.9999999
2011-11-23,107160445.0
2011-11-22,102324341.0
2011-11-21,112050589.0
2011-11-18,93018764.9999999
2011-11-17,120030148.0
2011-11-16,87302011.9999999
2011-11-15,107744812.0
2011-11-14,108265507.0
2011-11-11,163446017.0
2011-11-10,186245269.0
2011-11-09,139670930.0
2011-11-08,100109842.0
2011-11-07,67565798.9999999
2011-11-04,75556991.9999999
2011-11-03,110381075.0
2011-11-02,82063666.9999999
2011-11-01,132946877.0
2011-10-31,96406302.9999999
2011-10-28,80709747.9999999
2011-10-27,123713317.0
2011-10-26,114074982.0
2011-10-25,107650200.0
2011-10-24,125589044.0
2011-10-21,155310512.0
2011-10-20,137382294.0
2011-10-19,275998093.0
2011-10-18,220400096.0
2011-10-17,171510696.0
2011-10-14,143341730.0
2011-10-13,106545775.0
2011-10-12,155570982.0
2011-10-11,151420465.0
2011-10-10,110628287.0
2011-10-07,133904162.0
2011-10-06,203145054.0
2011-10-05,196617358.0
2011-10-04,308418887.0
2011-10-03,167269011.0
2011-09-30,137059223.0
2011-09-29,162841147.0
2011-09-28,107463181.0
2011-09-27,158124372.0
2011-09-26,203218862.0
2011-09-23,136620610.0
2011-09-22,242120137.0
2011-09-21,151493755.0
2011-09-20,193937289.0
2011-09-19,205964780.0
2011-09-16,174622161.0
2011-09-15,104454581.0
2011-09-14,133680848.0
2011-09-13,110184487.0
2011-09-12,116957988.0
2011-09-09,141269408.0
2011-09-08,104039460.0
2011-09-07,87643793.9999999
2011-09-06,127424129.0
2011-09-02,109791514.0
2011-09-01,85930704.9999999
